"Position (mm) Run #1";"Position (mm) Run #2";"Position (mm) Run #3";"Position (mm) Run #4";"Position (mm) Run #5";"Position (mm) Run #6"
;-47,99;-15,37;-20,06;-54,40;-102,87
;-47,58;-15,20;-20,24;-53,14;-103,39
;-46,61;-15,02;-20,35;-52,28;-103,91
;-46,09;-14,85;-20,69;-50,56;-104,47
;-45,58;-14,68;-21,04;-49,53;-104,82
;-45,12;-14,45;-21,38;-48,61;-105,16
;-44,60;-14,45;-21,73;-47,07;-105,51
;-43,23;-14,45;-22,01;-46,21;-105,90
;-42,54;-14,39;-22,59;-45,46;-106,07
;-41,91;-14,56;-22,69;-44,20;-106,25
;-41,22;-14,67;-23,78;-43,06;-106,47
;-39,62;-15,08;-24,70;-42,43;-106,47
;-38,99;-15,25;-25,45;-41,62;-106,47
;-38,36;-15,54;-25,79;-40,48;-106,52
;-36,58;-15,01;-26,76;-39,73;-106,30
;-35,78;-15,81;-28,09;-39,27;-106,35
;-34,86;-16,96;-28,95;-38,59;-106,23
;-33,37;-17,71;-29,63;-37,90;-105,83
;-32,34;-18,28;-31,13;-37,21;-105,71
;-31,49;-18,57;-32,16;-36,41;-105,42
;-29,76;-18,79;-33,02;-36,01;-104,85
;-28,73;-20,34;-34,74;-35,83;-104,56
;-27,88;-21,26;-35,66;-35,72;-104,04
;-26,09;-22,01;-37,03;-35,32;-103,53
;-25,41;-22,11;-38,53;-35,09;-103,01
;-24,04;-24,13;-39,33;-35,15;-102,55
;-22,48;-25,22;-41,22;-34,92;-101,86
;-21,74;-24,75;-42,31;-34,92;-101,17
;-20,60;-27,17;-43,92;-34,92;-100,53
;-19,05;-28,38;-45,30;-34,86;-99,62
;-18,31;-28,42;-46,56;-35,03;-98,99
;-17,16;-30,61;-48,45;-35,20;-98,13
;-15,55;-31,82;-49,49;-35,32;-97,32
;-14,98;-31,81;-51,38;-35,72;-96,24
;-14,07;-34,22;-52,41;-35,83;-95,43
;-12,39;-35,26;-54,25;-36,06;-94,40
;-12,00;-36,11;-55,57;-36,75;-93,37
;-11,20;-37,84;-57,12;-37,44;-92,33
;-10,23;-38,81;-58,72;-38,18;-91,30
;-8,72;-39,96;-60,04;-38,70;-90,27
;-8,44;-41,51;-61,70;-39,16;-89,29
;-7,98;-42,14;-62,85;-39,67;-88,04
;-7,36;-43,80;-64,23;-40,99;-87,06
;-6,44;-45,12;-65,61;-41,97;-85,80
;-5,63;-45,70;-66,99;-42,31;-84,82
;-5,28;-47,65;-68,42;-43,29;-83,62
;-4,88;-48,74;-69,62;-44,55;-82,42
;-4,77;-49,43;-70,83;-45,70;-81,21
;-4,36;-50,92;-72,09;-46,16;-79,96
;-4,19;-52,01;-73,12;-47,65;-78,98
;-4,02;-52,75;-74,15;-48,68;-77,78
;-3,78;-54,02;-75,18;-49,54;-76,57
;-3,78;-55,16;-76,27;-51,26;-75,37
;-3,78;-55,79;-77,13;-52,29;-74,17
;-3,72;-56,54;-77,99;-53,16;-72,91
;-3,89;-57,91;-78,85;-54,88;-71,93
;-4,01;-58,60;-79,77;-55,80;-70,73
;-4,41;-59,29;-80,51;-57,17;-69,47
;-4,52;-59,98;-80,97;-58,61;-68,49
;-4,87;-60,67;-81,71;-59,70;-67,24
;-5,21;-61,41;-82,23;-61,36;-66,21
;-5,37;-61,93;-82,80;-62,51;-65,17
;-6,23;-62,44;-83,14;-63,89;-64,14
;-7,21;-63,01;-83,54;-65,32;-63,06
;-7,73;-63,36;-83,71;-66,47;-62,25
;-8,31;-63,76;-83,88;-67,85;-61,17
;-8,23;-63,87;-84,11;-69,22;-60,31
;-10,02;-64,33;-84,11;-70,65;-59,45
;-10,94;-64,27;-84,11;-71,81;-58,64
;-11,63;-64,50;-84,16;-73,24;-57,50
;-12,01;-64,50;-84,04;-74,39;-56,76
;-13,80;-64,56;-83,65;-75,82;-56,30
;-14,72;-64,38;-83,53;-77,02;-55,61
;-15,11;-64,21;-83,24;-78,23;-54,98
;-16,84;-64,09;-82,72;-79,43;-54,00
;-17,99;-63,75;-82,20;-80,69;-53,49
;-18,32;-63,41;-81,74;-81,67;-52,92
;-20,28;-63,06;-81,05;-82,93;-52,57
;-21,37;-62,77;-80,37;-83,96;-52,23
;-22,00;-62,26;-79,73;-84,99;-51,94
;-23,72;-61,80;-78,87;-86,08;-51,37
;-24,76;-61,17;-78,07;-86,94;-51,08
;-25,61;-60,19;-76,98;-87,80;-50,45
;-27,34;-59,73;-76,18;-88,66;-50,28
;-28,31;-59,10;-75,20;-89,52;-50,05
;-29,46;-58,35;-73,94;-90,43;-50,11
;-31,01;-56,98;-72,96;-91,12;-49,88
;-31,76;-56,35;-71,76;-91,86;-49,82
;-32,90;-55,55;-70,56;-92,33;-50,05
;-34,45;-54,57;-69,35;-93,12;-50,00
;-35,20;-53,20;-68,21;-93,41;-50,17
;-36,40;-52,68;-66,78;-93,98;-50,28
;-37,72;-51,54;-65,63;-94,32;-50,57
;-38,64;-49,99;-64,25;-94,67;-51,09
;-39,10;-49,24;-62,93;-95,06;-51,66
;-40,65;-48,15;-61,33;-95,24;-52,00
;-41,62;-46,38;-59,96;-95,41;-52,29
;-42,03;-45,63;-58,64;-95,63;-52,86
;-42,77;-44,49;-56,98;-95,63;-53,21
;-44,15;-43,00;-56,00;-95,63;-53,38
;-44,89;-42,14;-53,89;-95,68;-54,24
;-45,47;-40,42;-52,85;-95,51;-55,16
;-45,70;-39,39;-51,02;-95,39;-55,90
;-46,38;-38,59;-49,64;-95,00;-56,36
;-47,13;-36,58;-48,33;-94,93;-56,94
;-47,70;-35,84;-46,67;-94,36;-58,03
;-48,05;-34,75;-45,69;-94,07;-58,95
;-48,45;-32,97;-43,52;-93,55;-59,58
;-48,62;-32,23;-42,71;-93,04;-60,38
;-48,79;-31,14;-40,82;-92,57;-61,42
;-49,02;-29,30;-39,62;-91,89;-62,50
;-49,02;-28,79;-38,59;-91,20;-63,31
;-49,08;-27,65;-36,58;-90,56;-64,29
;-48,85;-26,04;-35,90;-89,70;-65,55
;-48,85;-25,41;-34,46;-88,79;-66,58
;-48,96;-24,72;-33,14;-88,21;-67,61
;-48,56;-23,17;-32,46;-87,12;-68,59
;-48,45;-22,19;-31,03;-86,32;-69,79
;-48,16;-21,86;-29,65;-85,29;-71,05
;-47,70;-20,88;-29,08;-84,31;-72,03
;-47,01;-19,44;-28,10;-83,05;-73,24
;-46,27;-18,93;-26,72;-82,07;-74,44
;-45,69;-18,41;-25,98;-80,87;-75,70
;-45,46;-17,95;-25,52;-79,67;-76,68
;-44,83;-17,33;-24,95;-78,46;-77,88
;-44,03;-16,35;-24,16;-77,26;-79,09
;-42,89;-15,77;-21,67;-76,06;-80,29
;-42,20;-15,37;-22,42;-74,91;-81,55
;-41,68;-15,20;-22,31;-73,48;-82,53
;-40,42;-15,02;-21,96;-72,33;-83,74
;-39,27;-14,85;-21,56;-70,96;-84,99
;-38,70;-14,68;-21,45;-69,53;-85,97
;-37,84;-14,45;-21,04;-68,38;-87,23
;-36,01;-14,45;-20,81;-67,00;-88,26
;-35,44;-14,45;-20,87;-65,63;-89,24
;-34,58;-14,39;-20,58;-64,20;-90,50
;-32,80;-14,56;-20,75;-63,05;-91,53
;-32,00;-14,73;-20,92;-61,67;-92,62
;-31,20;-14,90;-21,04;-60,24;-93,43
;-29,13;-15,08;-21,38;-59,15;-94,51
;-28,68;-15,25;-21,78;-57,44;-95,32
;-27,30;-15,24;-21,90;-56,46;-96,40
;-25,75;-15,87;-22,30;-55,37;-97,26
;-25,07;-16,79;-22,24;-53,66;-98,18
;-23,63;-17,54;-23,04;-52,68;-98,81
;-22,37;-18,05;-24,19;-51,54;-99,73
;-21,46;-18,57;-24,88;-49,99;-100,41
;-19,97;-18,85;-25,62;-49,24;-101,10
;-18,87;-20,17;-25,90;-48,10;-101,84
;-18,25;-21,09;-27,17;-46,44;-102,36
;-16,53;-21,78;-28,32;-46,09;-102,82
;-15,38;-22,23;-28,89;-45,18;-103,61
;-14,81;-23,72;-29,80;-43,57;-103,91
;-13,90;-24,93;-31,30;-42,89;-104,47
;-12,22;-25,10;-32,27;-42,25;-104,82
;-11,83;-26,82;-33,42;-41,51;-105,16
;-11,03;-27,91;-34,97;-40,08;-105,56
;-10,00;-28,60;-35,54;-39,56;-105,73
;-8,72;-30,03;-37,44;-39,04;-105,90
;-8,44;-31,36;-38,70;-38,53;-106,07
;-7,98;-31,98;-39,44;-38,13;-106,30
;-7,36;-33,65;-41,62;-37,27;-106,30
;-6,50;-34,97;-42,43;-36,12;-106,30
;-5,45;-35,54;-44,26;-36,18;-106,35
;-5,05;-37,49;-45,70;-36,06;-106,17
;-4,88;-38,53;-46,73;-35,66;-106,00
;-4,77;-39,39;-48,62;-35,43;-105,83
;-4,36;-41,11;-49,66;-35,49;-105,71
;-4,19;-42,08;-51,55;-35,26;-105,37
;-3,96;-43,23;-52,59;-35,26;-105,02
;-3,96;-44,78;-54,42;-35,26;-104,73
;-3,96;-45,41;-55,80;-35,20;-104,21
;-3,96;-47,07;-57,12;-35,37;-103,70
;-3,89;-48,45;-58,78;-35,60;-103,18
;-4,07;-48,91;-59,87;-35,49;-102,72
;-4,18;-50,34;-61,48;-35,89;-102,03
;-4,58;-51,66;-62,85;-36,00;-101,34
;-4,69;-52,47;-64,29;-36,29;-100,65
;-5,10;-53,44;-65,44;-36,69;-99,97
;-5,03;-54,76;-66,87;-37,67;-99,33
;-5,89;-55,68;-68,07;-38,13;-98,47
;-6,81;-56,25;-69,22;-38,93;-97,61
;-7,56;-57,34;-70,71;-39,16;-96,75
;-8,20;-58,26;-71,69;-39,73;-95,94
;-8,06;-58,95;-72,95;-40,82;-94,86
;-9,04;-59,63;-73,98;-41,74;-94,05
;-10,36;-60,32;-75,01;-42,43;-93,02
;-11,40;-61,07;-76,10;-42,89;-91,99
;-11,38;-61,58;-76,90;-44,43;-90,96
;-12,82;-62,10;-78,05;-45,29;-89,98
;-14,21;-62,67;-78,68;-46,04;-88,72
;-14,78;-63,01;-79,59;-47,25;-87,75
;-15,69;-63,41;-80,28;-48,56;-86,49
;-17,19;-63,53;-81,02;-49,26;-85,51
;-18,28;-63,93;-81,54;-50,69;-84,31
;-18,90;-64,16;-82,06;-51,95;-83,05
;-20,69;-64,16;-82,63;-52,87;-82,07
;-21,43;-64,16;-83,02;-54,30;-80,87
;-22,51;-64,16;-83,14;-55,51;-79,67
;-24,30;-64,21;-83,54;-56,60;-78,46
;-24,98;-64,04;-83,76;-58,32;-77,21
;-26,42;-63,92;-83,76;-59,24;-76,23
;-27,74;-63,58;-83,76;-60,62;-75,03
;-28,43;-63,23;-83,82;-62,05;-73,82
;-29,86;-62,89;-83,65;-63,20;-72,57
;-31,18;-62,60;-83,47;-64,58;-71,59
;-31,81;-62,09;-83,35;-65,95;-70,33
;-33,53;-61,63;-83,01;-67,38;-69,35
;-34,63;-60,94;-82,72;-68,53;-68,10
;-35,31;-60,25;-82,20;-69,91;-67,07
;-36,80;-59,56;-81,69;-71,34;-66,03
;-37,90;-58,93;-81,23;-72,49;-65,00
;-38,76;-58,13;-80,54;-73,92;-63,92
;-39,50;-56,98;-79,85;-75,13;-63,11
;-40,88;-56,35;-79,16;-76,33;-62,08
;-41,57;-55,55;-78,53;-77,54;-60,99
;-42,20;-54,57;-77,67;-78,74;-60,08
;-43,00;-53,26;-76,86;-80,00;-59,45
;-44,15;-52,40;-75,78;-80,98;-58,64
;-44,89;-51,76;-75,03;-82,24;-57,50
;-45,47;-49,99;-73,77;-83,27;-56,76
;-45,70;-49,19;-72,79;-84,31;-56,30
;-46,38;-48,38;-71,59;-85,39;-55,66
;-47,13;-46,32;-70,39;-86,20;-54,75
;-47,70;-45,81;-69,18;-87,28;-54,00
;-48,10;-44,72;-68,03;-88,14;-53,49
;-48,22;-42,94;-66,60;-89,06;-52,86
;-48,68;-42,25;-65,51;-89,75;-52,80
;-48,62;-40,88;-63,85;-90,43;-52,23
;-48,85;-39,33;-62,76;-91,12;-51,88
;-48,85;-38,76;-61,16;-91,86;-51,60
;-48,85;-36,81;-59,84;-92,33;-51,02
;-48,90;-35,72;-58,29;-93,12;-50,62
;-48,73;-35,79;-56,64;-93,41;-50,45
;-48,56;-30,61;-55,66;-93,98;-50,22
;-48,45;-32,34;-53,49;-94,32;-50,22
;-48,10;-32,13;-52,73;-94,72;-50,28
;-47,81;-27,17;-50,62;-94,89;-50,00
;-47,36;-28,85;-49,53;-95,06;-50,17
;-46,61;-28,87;-47,98;-95,29;-50,34
;-46,09;-23,90;-46,32;-95,29;-50,51
;-45,58;-25,52;-45,29;-95,29;-50,57
;-45,12;-25,07;-43,34;-95,34;-51,14
;-44,55;-24,23;-42,48;-95,12;-51,49
;-43,46;-19,82;-40,82;-95,22;-51,77
;-42,54;-21,91;-39,62;-94,82;-52,40
;-41,91;-21,46;-38,59;-94,70;-52,52
;-41,17;-20,50;-36,58;-94,41;-52,81
;-39,85;-16,49;-35,84;-93,84;-53,27
;-38,93;-18,75;-34,75;-93,55;-53,90
;-38,47;-18,24;-32,91;-93,04;-54,82
;-36,98;-17,78;-32,34;-92,57;-55,56
;-35,89;-17,75;-31,43;-91,89;-56,08
;-35,15;-14,52;-29,82;-91,20;-56,42
;-34,01;-13,29;-29,19;-90,51;-57,46
;-32,46;-14,15;-28,45;-89,87;-58,60
;-31,77;-15,37;-27,18;-89,02;-59,29
;-30,34;-15,20;-25,92;-88,16;-59,87
;-29,02;-14,96;-25,69;-87,30;-60,90
;-28,39;-15,02;-25,00;-86,49;-61,99
;-26,67;-14,79;-24,43;-85,46;-62,79
;-25,64;-14,73;-23,23;-84,43;-63,83
;-24,78;-14,96;-22,59;-83,40;-64,86
;-23,06;-14,90;-22,48;-82,42;-65,89
;-22,03;-15,08;-22,13;-81,21;-66,87
;-21,12;-15,31;-21,73;-79,96;-68,13
;-19,62;-15,43;-21,62;-78,98;-69,16
;-18,53;-14,78;-21,22;-77,78;-70,14
;-17,91;-15,06;-20,98;-76,63;-71,34
;-16,06;-16,44;-21,04;-75,20;-72,60
;-15,44;-17,13;-20,75;-74,05;-73,58
;-14,70;-17,88;-20,92;-72,62;-74,79
;-13,43;-18,46;-21,10;-71,47;-75,99
;-12,28;-18,74;-21,21;-70,04;-77,20
;-11,65;-18,96;-21,61;-68,89;-78,45
;-10,85;-20,51;-21,73;-67,52;-79,43
;-9,76;-21,49;-22,07;-66,09;-80,64
;-8,78;-21,89;-22,41;-64,94;-81,84
;-8,27;-22,57;-22,58;-63,51;-83,10
;-7,81;-24,13;-23,44;-62,42;-84,08
;-7,12;-25,11;-24,36;-60,76;-85,34
;-6,44;-25,27;-25,11;-59,56;-86,32
;-5,63;-26,94;-25,51;-58,47;-87,58
;-5,22;-28,32;-26,25;-56,70;-88,61
;-5,11;-28,77;-27,57;-56,06;-89,59
;-4,71;-30,21;-28,55;-54,40;-90,85
;-4,53;-31,53;-28,71;-53,09;-91,93
;-4,36;-32,21;-30,38;-52,45;-92,74
;-4,13;-33,65;-31,76;-50,73;-93,77
;-4,13;-34,97;-32,21;-49,65;-94,86
;-4,13;-35,54;-33,59;-48,96;-95,72
;-4,13;-37,49;-35,26;-47,47;-96,58
;-4,07;-38,53;-35,25;-46,38;-97,44
;-4,24;-39,39;-37,61;-45,58;-98,35
;-4,35;-41,11;-38,81;-44,60;-98,99
;-4,75;-42,14;-39,90;-43,17;-99,90
;-4,87;-43,00;-41,62;-42,71;-100,59
;-5,15;-44,78;-42,43;-42,14;-101,33
;-5,60;-45,53;-44,26;-41,11;-101,79
;-6,23;-46,67;-45,64;-39,90;-102,53
;-7,21;-48,22;-46,96;-39,33;-103,05
;-7,73;-48,97;-48,62;-39,04;-103,61
;-8,31;-50,17;-49,66;-38,59;-103,91
;-8,29;-51,49;-51,55;-37,90;-104,47
;-9,85;-52,35;-52,59;-37,15;-104,82
;-10,77;-53,04;-54,48;-36,58;-105,21
;-11,51;-54,64;-55,62;-36,18;-105,33
;-11,67;-55,33;-56,89;-36,01;-105,78
;-13,40;-55,91;-58,78;-35,83;-105,73
;-14,61;-57,00;-59,87;-35,66;-105,90
;-14,83;-57,91;-61,48;-35,43;-106,12
;-16,26;-58,60;-62,85;-35,43;-106,12
;-17,59;-59,29;-64,23;-35,43;-106,17
;-18,27;-60,03;-65,66;-35,43;-106,00
;-19,71;-60,49;-66,81;-35,37;-105,83
;-21,03;-61,24;-68,24;-35,55;-105,66
;-21,71;-61,81;-69,45;-35,72;-105,49
;-23,15;-62,10;-70,71;-35,89;-105,37
;-24,47;-62,72;-71,69;-36,00;-105,02
;-25,10;-62,84;-72,95;-36,29;-104,73
;-26,76;-63,24;-73,98;-36,69;-104,16
;-28,15;-63,41;-75,01;-37,67;-103,87
;-28,48;-63,58;-76,10;-38,18;-103,35
;-30,44;-63,81;-76,96;-38,70;-102,89
;-31,59;-63,81;-77,82;-39,22;-102,20
;-31,92;-63,87;-78,73;-39,56;-101,46
;-33,94;-63,70;-79,42;-40,65;-101,05
;-34,80;-63,52;-80,16;-41,57;-100,14
;-35,48;-63,35;-80,63;-42,25;-99,45
;-36,98;-63,23;-81,37;-42,77;-98,81
;-38,13;-62,89;-81,94;-44,03;-97,95
;-38,70;-62,55;-82,28;-45,18;-97,10
;-39,67;-62,26;-82,63;-45,75;-96,29
;-41,05;-61,74;-83,02;-46,67;-95,20
;-41,80;-61,28;-83,19;-48,22;-94,40
;-42,14;-60,59;-83,37;-48,97;-93,31
;-43,23;-59,91;-83,59;-50,12;-92,56
;-44,15;-59,16;-83,59;-51,61;-91,30
;-44,89;-58,76;-83,65;-52,58;-90,27
;-45,47;-58,01;-83,42;-53,73;-89,24
;-45,70;-56,64;-83,53;-55,22;-88,26
;-46,44;-55,95;-83,13;-56,14;-87,01
;-46,96;-55,43;-83,01;-57,52;-86,03
;-47,53;-54,17;-82,72;-58,95;-84,77
;-47,87;-53,09;-82,20;-60,10;-83,79
;-48,28;-52,28;-81,69;-61,53;-82,59
;-48,45;-51,36;-81,17;-62,68;-81,33
;-48,68;-49,82;-80,71;-64,06;-80,35
;-48,68;-49,02;-80,08;-65,49;-79,15
;-48,68;-48,15;-79,16;-66,64;-77,95
;-48,68;-46,38;-78,53;-68,02;-76,69
;-48,73;-45,63;-77,72;-69,45;-75,71
;-48,56;-44,55;-76,64;-70,60;-74,51
;-48,39;-42,71;-75,83;-72,03;-73,25
;-48,27;-42,25;-74,80;-73,18;-72,28
;-47,99;-40,88;-73,82;-74,61;-71,07
;-47,53;-39,33;-72,57;-75,82;-69,82
;-46,78;-38,76;-71,64;-77,02;-68,78
;-46,27;-36,75;-70,21;-78,28;-67,75
;-45,69;-35,95;-69,01;-79,26;-66,72
;-45,46;-35,09;-67,86;-80,47;-65,69
;-44,83;-33,37;-66,43;-81,72;-64,66
;-44,03;-32,28;-65,34;-82,76;-63,57
;-42,83;-31,72;-63,68;-83,79;-62,77
;-42,37;-29,65;-62,59;-84,87;-61,74
;-41,80;-29,08;-60,99;-85,68;-60,59
;-40,82;-28,16;-59,61;-86,77;-59,91
;-39,45;-26,61;-58,29;-87,63;-59,33
;-38,87;-25,69;-56,64;-88,54;-58,30
;-37,96;-25,18;-55,60;-89,18;-57,10
;-36,41;-23,98;-53,71;-90,09;-56,58
;-35,55;-22,54;-52,68;-90,83;-56,07
;-34,92;-22,08;-50,79;-91,29;-55,66
;-33,14;-21,45;-49,64;-92,03;-54,86
;-32,34;-20,77;-48,33;-92,55;-53,60
;-31,49;-18,98;-46,67;-93,12;-53,26
;-29,76;-18,87;-45,69;-93,41;-52,86
;-28,67;-18,64;-43,52;-93,98;-52,74
;-28,11;-17,90;-42,60;-94,38;-52,40
;-26,09;-17,44;-41,28;-94,55;-52,06
;-25,29;-16,99;-39,50;-94,72;-51,66
;-24,44;-15,02;-38,99;-94,89;-51,54
;-22,66;-15,54;-36,75;-95,12;-51,20
;-21,86;-15,31;-36,01;-95,12;-50,80
;-21,00;-15,37;-34,92;-95,12;-50,57
;-19,16;-15,14;-33,08;-95,17;-50,57
;-18,65;-15,20;-32,57;-95,00;-50,57
;-17,57;-14,96;-31,43;-94,88;-50,51
;-15,66;-14,96;-29,82;-94,53;-50,68
;-15,26;-14,90;-29,19;-94,19;-50,80
;-14,58;-15,14;-28,45;-93,84;-51,14
;-13,03;-15,08;-27,13;-93,55;-51,54
;-12,11;-15,79;-26,15;-93,04;-51,66
;-11,42;-13,99;-25,69;-92,52;-52,00
;-10,92;-13,58;-25,00;-92,06;-52,35
;-9,53;-13,31;-24,43;-91,37;-52,69
;-8,78;-16,79;-23,23;-90,68;-53,04
;-8,27;-17,54;-22,65;-90,05;-53,27
;-7,81;-18,11;-22,25;-89,19;-53,90
;-7,12;-19,11;-22,13;-88,33;-54,82
;-6,44;-16,07;-21,73;-87,47;-55,56
;-5,63;-19,36;-21,56;-86,61;-56,08
;-5,22;-20,75;-21,39;-85,80;-56,48
;-5,05;-21,67;-21,16;-84,77;-57,29
;-4,94;-21,20;-21,16;-83,74;-58,43
;-4,53;-22,57;-21,10;-82,76;-59,12
;-4,30;-24,13;-21,27;-81,50;-59,75
;-4,30;-25,70;-21,44;-80,53;-60,56
;-4,30;-22,89;-21,61;-79,32;-61,59
;-4,30;-27,23;-21,73;-78,12;-62,68
;-4,24;-28,79;-22,13;-76,92;-63,48
;-4,41;-26,00;-22,30;-75,71;-64,51
;-4,58;-30,21;-22,29;-74,56;-65,55
;-4,75;-32,23;-22,92;-73,14;-66,58
;-4,93;-29,39;-23,78;-71,99;-67,61
;-5,04;-33,88;-24,76;-70,56;-68,59
;-5,26;-35,49;-25,34;-69,41;-69,85
;-5,89;-33,47;-25,45;-68,03;-70,83
;-6,87;-37,49;-26,42;-66,60;-72,09
;-7,39;-38,58;-27,80;-65,46;-73,06
;-7,96;-39,16;-28,49;-64,03;-74,27
;-8,12;-41,11;-28,94;-62,88;-75,53
;-8,86;-42,14;-30,44;-61,50;-76,51
;-10,19;-43,00;-31,53;-60,02;-77,71
;-11,17;-44,78;-32,21;-59,15;-78,92
;-11,51;-45,53;-33,65;-57,49;-80,17
;-12,42;-46,67;-34,97;-56,24;-81,15
;-14,04;-48,22;-35,54;-55,37;-82,36
;-14,72;-48,97;-37,44;-53,66;-83,62
;-15,11;-50,17;-38,64;-52,63;-84,65
;-16,84;-51,49;-39,73;-51,76;-85,63
;-17,99;-52,35;-41,45;-49,93;-86,89
;-18,38;-53,10;-42,25;-49,42;-87,92
;-20,11;-54,36;-44,15;-48,27;-88,95
;-21,20;-55,56;-45,24;-46,67;-89,98
;-21,77;-55,91;-46,79;-46,04;-91,02
;-23,78;-56,94;-48,45;-45,29;-92,05
;-24,59;-58,09;-49,43;-44,03;-93,13
;-25,44;-58,83;-51,61;-42,83;-93,94
;-27,17;-59,29;-52,36;-42,37;-95,03
;-28,26;-59,98;-54,48;-41,80;-95,89
;-28,88;-60,72;-55,62;-40,71;-96,75
;-30,67;-61,24;-56,95;-39,73;-97,66
;-31,41;-61,75;-58,61;-39,16;-98,30
;-32,56;-62,33;-59,70;-38,87;-99,21
;-34,11;-62,67;-61,30;-38,36;-99,90
;-34,97;-63,07;-62,68;-37,90;-100,59
;-35,66;-63,24;-64,06;-37,21;-101,33
;-37,15;-63,41;-65,49;-36,35;-101,84
;-38,35;-63,58;-66,70;-36,18;-102,36
;-38,58;-63,81;-67,90;-36,01;-102,87
;-40,13;-63,81;-69,11;-35,83;-103,39
;-41,05;-63,81;-70,31;-35,60;-103,96
;-41,74;-63,87;-71,57;-35,60;-104,30
;-42,31;-63,70;-72,60;-35,60;-104,70
;-43,40;-63,58;-73,63;-35,60;-104,82
;-44,38;-63,23;-74,72;-35,60;-105,21
;-44,89;-62,84;-75,53;-35,55;-105,38
;-45,47;-62,77;-76,61;-35,72;-105,61
;-45,75;-62,26;-77,53;-35,89;-105,56
;-46,21;-61,74;-78,16;-36,00;-105,78
;-46,96;-61,28;-79,08;-36,23;-105,83
;-47,53;-60,59;-79,82;-36,98;-105,61
;-47,93;-59,85;-80,28;-37,44;-105,66
;-48,10;-59,39;-81,02;-38,18;-105,49
;-48,28;-58,76;-81,59;-38,76;-105,32
;-48,50;-57,95;-81,94;-39,04;-105,19
;-48,45;-56,81;-82,28;-39,44;-104,85
;-48,73;-56,18;-82,63;-40,25;-104,51
;-48,50;-55,43;-83,02;-41,39;-104,21
;-48,56;-54,17;-83,19;-42,14;-103,65
;-48,39;-53,03;-83,42;-42,43;-103,35
;-48,27;-52,51;-83,42;-43,69;-102,89
;-47,93;-51,36;-83,47;-44,78;-102,15
;-47,70;-49,76;-83,30;-45,64;-101,69
;-46,95;-49,24;-83,13;-46,33;-101,00
;-46,44;-48,15;-83,01;-47,82;-100,31
;-45,87;-46,38;-82,67;-48,91;-99,62
;-45,58;-45,63;-82,38;-49,54;-98,99
;-45,12;-44,49;-81,81;-51,26;-98,13
;-44,55;-42,94;-81,57;-52,35;-97,27
;-43,46;-42,25;-80,83;-52,99;-96,41
;-42,48;-40,88;-80,37;-54,70;-95,55
;-42,08;-39,33;-79,68;-55,62;-94,74
;-41,34;-38,70;-79,04;-57,00;-93,66
;-40,02;-37,04;-78,18;-58,49;-92,85
;-39,10;-35,72;-77,33;-59,36;-91,82
;-38,53;-35,09;-76,52;-61,02;-90,79
;-37,61;-33,32;-75,49;-62,17;-89,76
;-36,01;-32,51;-74,46;-63,60;-88,78
;-35,49;-31,66;-73,43;-64,75;-87,52
;-34,35;-29,88;-72,45;-66,18;-86,49
;-32,80;-29,02;-71,19;-67,33;-85,51
;-32,00;-28,39;-70,21;-68,76;-84,25
;-31,20;-26,61;-69,07;-69,91;-83,28
;-29,13;-25,69;-67,64;-71,34;-82,07
;-28,62;-25,18;-66,49;-72,49;-80,82
;-27,53;-23,98;-65,11;-73,92;-79,84
;-25,69;-22,54;-63,68;-75,13;-78,64
;-25,18;-22,08;-62,59;-76,33;-77,38
;-24,10;-21,51;-60,93;-77,54;-76,40
;-22,25;-20,48;-59,78;-78,80;-75,20
;-21,80;-19,27;-58,52;-79,78;-73,94
;-20,43;-18,70;-56,58;-81,04;-72,96
;-18,81;-18,41;-55,83;-82,07;-71,71
;-18,25;-17,95;-53,66;-83,10;-70,73
;-17,33;-17,27;-52,85;-84,13;-69,47
;-15,72;-16,58;-51,02;-85,22;-68,44
;-15,09;-15,77;-49,59;-86,03;-67,41
;-14,41;-15,31;-48,61;-87,16;-66,38
;-12,86;-15,37;-46,44;-87,80;-65,35
;-11,88;-15,20;-45,63;-88,66;-64,26
;-11,48;-14,96;-43,69;-89,57;-63,46
;-10,74;-14,96;-42,77;-90,26;-62,42
;-9,36;-14,96;-41,51;-91,00;-61,34
;-8,55;-14,96;-39,50;-91,52;-60,42
;-8,27;-14,96;-38,93;-92,03;-59,73
;-7,75;-14,90;-36,98;-92,55;-59,16
;-7,36;-15,08;-35,89;-93,12;-58,13
;-6,44;-15,25;-35,32;-93,41;-56,93
;-5,63;-15,48;-33,32;-94,03;-56,36
;-5,22;-15,24;-32,46;-94,15;-56,12
;-5,05;-15,93;-31,77;-94,55;-55,44
;-4,88;-16,62;-30,22;-94,72;-54,92
;-4,71;-17,36;-29,30;-94,94;-53,43
;-4,47;-17,88;-28,73;-94,94;-52,98
;-4,47;-18,46;-27,88;-94,94;-53,09
;-4,47;-18,68;-25,86;-95,00;-52,74
;-4,47;-19,19;-25,80;-94,82;-52,34
;-4,41;-20,51;-25,29;-94,65;-52,23
;-4,58;-21,49;-24,83;-94,53;-51,88
;-4,75;-21,89;-24,26;-94,19;-51,48
;-4,93;-22,63;-23,59;-93,84;-51,31
;-5,04;-23,96;-20,34;-93,55;-51,14
;-5,32;-24,88;-22,25;-92,98;-50,97
